img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat,is_banana
Manuel Macias RGB_5_3800_6879_7800_10879.png,1410.65869140625,2212.73388671875,1694.918701171875,2534.478515625,0.2906418442726135,Manuel Macias RGB,5,3800,6879,7800,10879,1552.7886962890625,2373.606201171875,5210.65869140625,9091.73388671875,5494.918701171875,9413.478515625,5352.788696289063,9252.606201171877,-79.59437010459686,-1.1297168675476574,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,3191.8955078125,1706.2611083984375,3422.75537109375,1957.1392822265625,0.2712073028087616,Manuel Macias RGB,5,3800,6879,7800,10879,3307.325439453125,1831.7001953125,6991.8955078125,8585.261108398438,7222.75537109375,8836.139282226562,7107.325439453125,8710.7001953125,-79.59425321503123,-1.1296861255023796,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,1315.5162353515625,1294.13720703125,1518.3428955078125,1483.480224609375,0.2668711245059967,Manuel Macias RGB,5,3800,6879,7800,10879,1416.9295654296875,1388.8087158203125,5115.516235351562,8173.13720703125,5318.342895507813,8362.480224609375,5216.929565429688,8267.808715820312,-79.59437915571242,-1.1296610004995775,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,1975.6727294921875,2487.914306640625,2161.437744140625,2683.77490234375,0.265084445476532,Manuel Macias RGB,5,3800,6879,7800,10879,2068.5552368164067,2585.8446044921875,5775.672729492188,9366.914306640623,5961.437744140625,9562.77490234375,5868.555236816406,9464.844604492188,-79.59433574354566,-1.1297289077216617,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,506.96478271484375,2086.343017578125,758.3106079101562,2396.649658203125,0.2632232904434204,Manuel Macias RGB,5,3800,6879,7800,10879,632.6376953125,2241.496337890625,4306.964782714844,8965.343017578125,4558.310607910156,9275.649658203123,4432.6376953125,9120.496337890623,-79.59443140627734,-1.1297093730239676,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,2356.876953125,2597.9873046875,2559.36279296875,2814.19921875,0.2625952959060669,Manuel Macias RGB,5,3800,6879,7800,10879,2458.119873046875,2706.09326171875,6156.876953125,9476.9873046875,6359.36279296875,9693.19921875,6258.119873046875,9585.09326171875,-79.59430979023273,-1.129735729365314,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,2124.485595703125,3199.12890625,2429.94921875,3534.501953125,0.2551579475402832,Manuel Macias RGB,5,3800,6879,7800,10879,2277.2174072265625,3366.8154296875,5924.485595703125,10078.12890625,6229.94921875,10413.501953125,6077.2174072265625,10245.8154296875,-79.59432184219501,-1.1297732117895427,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,792.146240234375,1872.4603271484373,994.0436401367188,2079.3779296875,0.2306768596172333,Manuel Macias RGB,5,3800,6879,7800,10879,893.0949401855469,1975.9191284179688,4592.146240234375,8751.460327148438,4794.043640136719,8958.3779296875,4693.094940185547,8854.919128417969,-79.59441405427015,-1.1296943069672896,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,3126.4189453125,1114.055419921875,3322.1123046875,1299.9107666015625,0.2280277609825134,Manuel Macias RGB,5,3800,6879,7800,10879,3224.265625,1206.9830932617188,6926.4189453125,7993.055419921875,7122.1123046875,8178.910766601562,7024.265625,8085.983093261719,-79.59425874858627,-1.1296506856267752,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,3489.036865234375,1518.29150390625,3733.8037109375,1763.0489501953125,0.2266089022159576,Manuel Macias RGB,5,3800,6879,7800,10879,3611.4202880859375,1640.6702270507812,7289.036865234375,8397.29150390625,7533.8037109375,8642.048950195312,7411.4202880859375,8519.670227050781,-79.59423295582896,-1.1296752884718426,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,3871.147705078125,2737.380126953125,3995.743408203125,2995.7080078125,0.2226458489894867,Manuel Macias RGB,5,3800,6879,7800,10879,3933.445556640625,2866.5440673828125,7671.147705078125,9616.380126953123,7795.743408203125,9874.7080078125,7733.445556640625,9745.544067382812,-79.59421150207831,-1.1297448316558945,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,10.25246810913086,1612.5721435546875,257.87533569335943,2006.0595703125,0.2083797454833984,Manuel Macias RGB,5,3800,6879,7800,10879,134.06390190124517,1809.315856933593,3810.252468109131,8491.572143554688,4057.87533569336,8885.0595703125,3934.063901901245,8688.315856933594,-79.59446462192493,-1.12968485565053,False
Manuel Macias RGB_5_3800_6879_7800_10879.png,932.8933715820312,107.09796142578124,1120.9591064453125,321.9896545410156,0.2021378576755524,Manuel Macias RGB,5,3800,6879,7800,10879,1026.926239013672,214.54380798339844,4732.893371582031,6986.097961425781,4920.959106445313,7200.989654541016,4826.926239013672,7093.543807983398,-79.59440513825146,-1.1295943850633683,False
Manuel Macias RGB_0_0_0_4000_4000.png,3142.831298828125,1472.8863525390625,3974.27880859375,2416.56591796875,0.672758936882019,Manuel Macias RGB,0,0,0,4000,4000,3558.555053710937,1944.7261352539065,3142.831298828125,1472.8863525390625,3974.27880859375,2416.56591796875,3558.555053710937,1944.7261352539065,-79.59448963882262,-1.1293022953202945,False
Manuel Macias RGB_0_0_0_4000_4000.png,1725.3131103515625,1951.92626953125,2367.596435546875,2568.357421875,0.6032264828681946,Manuel Macias RGB,0,0,0,4000,4000,2046.4547729492188,2260.141845703125,1725.3131103515625,1951.92626953125,2367.596435546875,2568.357421875,2046.4547729492188,2260.141845703125,-79.59459037694948,-1.1293201886891575,False
Manuel Macias RGB_0_0_0_4000_4000.png,82.1310806274414,3423.8017578125,760.0464477539062,3987.80615234375,0.6025280356407166,Manuel Macias RGB,0,0,0,4000,4000,421.0887641906738,3705.803955078125,82.1310806274414,3423.8017578125,760.0464477539062,3987.80615234375,421.0887641906738,3705.803955078125,-79.59469866098942,-1.1294022003471609,False
Manuel Macias RGB_0_0_0_4000_4000.png,4.014708995819092,2806.749755859375,611.1742553710938,3380.3359375,0.5795714259147644,Manuel Macias RGB,0,0,0,4000,4000,307.5944821834564,3093.5428466796875,4.014708995819092,2806.749755859375,611.1742553710938,3380.3359375,307.5944821834564,3093.5428466796875,-79.59470622212906,-1.1293674670935845,False
Manuel Macias RGB_0_0_0_4000_4000.png,191.3672637939453,1879.254638671875,1287.9613037109375,3045.165771484375,0.5295752286911011,Manuel Macias RGB,0,0,0,4000,4000,739.6642837524414,2462.210205078125,191.3672637939453,1879.254638671875,1287.9613037109375,3045.165771484375,739.6642837524414,2462.210205078125,-79.59467743706564,-1.1293316519218692,False
Manuel Macias RGB_0_0_0_4000_4000.png,1192.145263671875,2961.228515625,2181.93505859375,3955.287841796875,0.525812566280365,Manuel Macias RGB,0,0,0,4000,4000,1687.0401611328125,3458.258178710937,1192.145263671875,2961.228515625,2181.93505859375,3955.287841796875,1687.0401611328125,3458.258178710937,-79.59461432162777,-1.1293881572042856,False
Manuel Macias RGB_0_0_0_4000_4000.png,2949.085693359375,2396.412841796875,3516.715576171875,2934.05126953125,0.5182474851608276,Manuel Macias RGB,0,0,0,4000,4000,3232.900634765625,2665.2320556640625,2949.085693359375,2396.412841796875,3516.715576171875,2934.05126953125,3232.900634765625,2665.2320556640625,-79.59451133435206,-1.1293431692456406,False
Manuel Macias RGB_0_0_0_4000_4000.png,2397.7470703125,3601.624755859375,2900.9013671875,3994.374755859375,0.5073155760765076,Manuel Macias RGB,0,0,0,4000,4000,2649.32421875,3797.999755859375,2397.7470703125,3601.624755859375,2900.9013671875,3994.374755859375,2649.32421875,3797.999755859375,-79.59455021298716,-1.1294074305668882,False
Manuel Macias RGB_0_0_0_4000_4000.png,2405.33447265625,2957.524169921875,3108.640380859375,3537.4560546875,0.4966757893562317,Manuel Macias RGB,0,0,0,4000,4000,2756.9874267578125,3247.4901123046875,2405.33447265625,2957.524169921875,3108.640380859375,3537.4560546875,2756.9874267578125,3247.4901123046875,-79.59454304032141,-1.129376200441728,False
Manuel Macias RGB_0_0_0_4000_4000.png,2891.855224609375,3515.936767578125,3549.78271484375,3982.444091796875,0.4488426446914673,Manuel Macias RGB,0,0,0,4000,4000,3220.8189697265625,3749.1904296875,2891.855224609375,3515.936767578125,3549.78271484375,3982.444091796875,3220.8189697265625,3749.1904296875,-79.59451213924864,-1.1294046616392532,False
Manuel Macias RGB_0_0_0_4000_4000.png,3305.35986328125,2704.18310546875,3972.4404296875,3611.73974609375,0.4471427202224731,Manuel Macias RGB,0,0,0,4000,4000,3638.900146484375,3157.96142578125,3305.35986328125,2704.18310546875,3972.4404296875,3611.73974609375,3638.900146484375,3157.96142578125,-79.59448428612593,-1.1293711215260027,False
Manuel Macias RGB_0_0_0_4000_4000.png,2542.798583984375,2511.900634765625,2808.1240234375,2749.125,0.4464808106422424,Manuel Macias RGB,0,0,0,4000,4000,2675.461303710937,2630.5128173828125,2542.798583984375,2511.900634765625,2808.1240234375,2749.125,2675.461303710937,2630.5128173828125,-79.59454847169988,-1.129341199641348,False
Manuel Macias RGB_0_0_0_4000_4000.png,2736.3603515625,2700.8818359375,3057.8017578125,2995.53076171875,0.441924661397934,Manuel Macias RGB,0,0,0,4000,4000,2897.0810546875,2848.206298828125,2736.3603515625,2700.8818359375,3057.8017578125,2995.53076171875,2897.0810546875,2848.206298828125,-79.59453370709805,-1.1293535492790914,False
Manuel Macias RGB_0_0_0_4000_4000.png,1218.3099365234375,2203.871826171875,1706.04150390625,2703.456298828125,0.4394114017486572,Manuel Macias RGB,0,0,0,4000,4000,1462.1757202148438,2453.6640625,1218.3099365234375,2203.871826171875,1706.04150390625,2703.456298828125,1462.1757202148438,2453.6640625,-79.59462930239515,-1.129331167103655,False
Manuel Macias RGB_0_0_0_4000_4000.png,3516.43212890625,896.25,3994.68359375,1447.796630859375,0.4226057529449463,Manuel Macias RGB,0,0,0,4000,4000,3755.557861328125,1172.0233154296875,3516.43212890625,896.25,3994.68359375,1447.796630859375,3755.557861328125,1172.0233154296875,-79.5944765142342,-1.1292584602920488,False
Manuel Macias RGB_0_0_0_4000_4000.png,1855.0128173828125,2482.847900390625,2520.939453125,3070.7255859375,0.4185521006584168,Manuel Macias RGB,0,0,0,4000,4000,2187.9761352539067,2776.7867431640625,1855.0128173828125,2482.847900390625,2520.939453125,3070.7255859375,2187.9761352539067,2776.7867431640625,-79.59458094860857,-1.1293494976849214,False
Manuel Macias RGB_0_0_0_4000_4000.png,3163.2236328125,271.7894897460937,3954.831298828125,994.3519287109376,0.414117157459259,Manuel Macias RGB,0,0,0,4000,4000,3559.0274658203125,633.0707092285156,3163.2236328125,271.7894897460937,3954.831298828125,994.3519287109376,3559.0274658203125,633.0707092285156,-79.59448960734991,-1.1292278857915945,False
Manuel Macias RGB_0_0_0_4000_4000.png,2618.143798828125,1769.5821533203125,3026.20361328125,2162.00927734375,0.4067112505435944,Manuel Macias RGB,0,0,0,4000,4000,2822.1737060546875,1965.7957153320312,2618.143798828125,1769.5821533203125,3026.20361328125,2162.00927734375,2822.1737060546875,1965.7957153320312,-79.59453869752498,-1.1293034905865909,False
Manuel Macias RGB_0_0_0_4000_4000.png,2479.460205078125,2187.931884765625,2902.04638671875,2574.297119140625,0.3531531095504761,Manuel Macias RGB,0,0,0,4000,4000,2690.753295898437,2381.114501953125,2479.460205078125,2187.931884765625,2902.04638671875,2574.297119140625,2690.753295898437,2381.114501953125,-79.59454745292706,-1.129327051404897,False
Manuel Macias RGB_0_0_0_4000_4000.png,3630.021728515625,3424.3779296875,3997.829345703125,3996.735107421875,0.3407895863056183,Manuel Macias RGB,0,0,0,4000,4000,3813.925537109375,3710.556518554688,3630.021728515625,3424.3779296875,3997.829345703125,3996.735107421875,3813.925537109375,3710.556518554688,-79.5944726257022,-1.1294024699576102,False
Manuel Macias RGB_0_0_0_4000_4000.png,800.0983276367188,3407.28173828125,1409.70166015625,3981.810302734375,0.3367012143135071,Manuel Macias RGB,0,0,0,4000,4000,1104.8999938964844,3694.546020507813,800.0983276367188,3407.28173828125,1409.70166015625,3981.810302734375,1104.8999938964844,3694.546020507813,-79.59465310457807,-1.1294015616904003,False
Manuel Macias RGB_0_0_0_4000_4000.png,970.45849609375,42.28557205200195,1275.1846923828125,326.2960510253906,0.3094210028648376,Manuel Macias RGB,0,0,0,4000,4000,1122.8215942382812,184.29081153869632,970.45849609375,42.28557205200195,1275.1846923828125,326.2960510253906,1122.8215942382812,184.29081153869632,-79.59465191061726,-1.1292024267418972,False
Manuel Macias RGB_0_0_0_4000_4000.png,1308.111083984375,2648.24365234375,1689.55078125,2940.453125,0.2995967268943786,Manuel Macias RGB,0,0,0,4000,4000,1498.8309326171875,2794.348388671875,1308.111083984375,2648.24365234375,1689.55078125,2940.453125,1498.8309326171875,2794.348388671875,-79.59462686037628,-1.1293504939479182,False
Manuel Macias RGB_0_0_0_4000_4000.png,2271.891357421875,1842.926025390625,2586.471923828125,2225.8212890625,0.2812056541442871,Manuel Macias RGB,0,0,0,4000,4000,2429.181640625,2034.3736572265625,2271.891357421875,1842.926025390625,2586.471923828125,2225.8212890625,2429.181640625,2034.3736572265625,-79.59456487917778,-1.1293073809774927,False
Manuel Macias RGB_0_0_0_4000_4000.png,2152.744384765625,3277.86865234375,2522.044677734375,3677.469482421875,0.2721403837203979,Manuel Macias RGB,0,0,0,4000,4000,2337.39453125,3477.6690673828125,2152.744384765625,3277.86865234375,2522.044677734375,3677.469482421875,2337.39453125,3477.6690673828125,-79.59457099415678,-1.1293892583738832,False
Manuel Macias RGB_0_0_0_4000_4000.png,2140.3134765625,337.3935241699219,2391.571533203125,591.9945678710938,0.2562190294265747,Manuel Macias RGB,0,0,0,4000,4000,2265.9425048828125,464.6940460205078,2140.3134765625,337.3935241699219,2391.571533203125,591.9945678710938,2265.9425048828125,464.6940460205078,-79.59457575438557,-1.1292183338712465,False
Manuel Macias RGB_0_0_0_4000_4000.png,2983.901611328125,2066.387939453125,3381.1572265625,2416.2685546875,0.2539530396461487,Manuel Macias RGB,0,0,0,4000,4000,3182.5294189453125,2241.3282470703125,2983.901611328125,2066.387939453125,3381.1572265625,2416.2685546875,3182.5294189453125,2241.3282470703125,-79.5945146901493,-1.1293191214035123,False
Manuel Macias RGB_0_0_0_4000_4000.png,684.7562866210938,2781.3828125,1198.34130859375,3269.0234375,0.2424364686012268,Manuel Macias RGB,0,0,0,4000,4000,941.548797607422,3025.203125,684.7562866210938,2781.3828125,1198.34130859375,3269.0234375,941.548797607422,3025.203125,-79.59466398725148,-1.1293635902167916,False
Manuel Macias RGB_0_0_0_4000_4000.png,1.8636959791183472,3232.364990234375,190.8129119873047,3597.60009765625,0.2396269142627716,Manuel Macias RGB,0,0,0,4000,4000,96.33830398321152,3414.9825439453125,1.8636959791183472,3232.364990234375,190.8129119873047,3597.60009765625,96.33830398321152,3414.9825439453125,-79.59472029629596,-1.12938570220008,False
Manuel Macias RGB_0_0_0_4000_4000.png,2433.11181640625,156.57957458496094,2815.033447265625,543.1436767578125,0.223555475473404,Manuel Macias RGB,0,0,0,4000,4000,2624.072631835937,349.8616256713867,2433.11181640625,156.57957458496094,2815.033447265625,543.1436767578125,2624.072631835937,349.8616256713867,-79.59455189528137,-1.1292118194878893,False
Manuel Macias RGB_0_0_0_4000_4000.png,3652.453857421875,2204.3369140625,3992.378173828125,2604.21142578125,0.2172465324401855,Manuel Macias RGB,0,0,0,4000,4000,3822.416015625,2404.274169921875,3652.453857421875,2204.3369140625,3992.378173828125,2604.21142578125,3822.416015625,2404.274169921875,-79.59447206005525,-1.1293283652407904,False
Manuel Macias RGB_0_0_0_4000_4000.png,1672.149658203125,1320.7703857421875,2323.417724609375,1909.063720703125,0.2159976363182068,Manuel Macias RGB,0,0,0,4000,4000,1997.78369140625,1614.9170532226562,1672.149658203125,1320.7703857421875,2323.417724609375,1909.063720703125,1997.78369140625,1614.9170532226562,-79.59459361948151,-1.1292835854229633,False
Manuel Macias RGB_0_0_0_4000_4000.png,1603.370849609375,2431.65234375,1868.64794921875,2729.48291015625,0.2138642370700836,Manuel Macias RGB,0,0,0,4000,4000,1736.0093994140625,2580.567626953125,1603.370849609375,2431.65234375,1868.64794921875,2729.48291015625,1736.0093994140625,2580.567626953125,-79.59461105923216,-1.1293383662767258,False
Manuel Macias RGB_0_0_0_4000_4000.png,2975.570068359375,3069.760986328125,3240.47509765625,3364.60009765625,0.2032778859138488,Manuel Macias RGB,0,0,0,4000,4000,3108.0225830078125,3217.1805419921875,2975.570068359375,3069.760986328125,3240.47509765625,3364.60009765625,3108.0225830078125,3217.1805419921875,-79.59451965389357,-1.1293744809956012,False
Manuel Macias RGB_7_7600_3800_11600_7800.png,3237.617431640625,642.9495239257812,3760.267333984375,1104.4061279296875,0.5983858704566956,Manuel Macias RGB,7,7600,3800,11600,7800,3498.9423828125,873.6778259277345,10837.617431640623,4442.949523925781,11360.267333984377,4904.406127929688,11098.9423828125,4673.6778259277335,-79.59398728821462,-1.1294571073274104,False
Manuel Macias RGB_7_7600_3800_11600_7800.png,3053.07763671875,1406.0784912109375,3402.213134765625,1800.677978515625,0.5927584171295166,Manuel Macias RGB,7,7600,3800,11600,7800,3227.6453857421875,1603.3782348632812,10653.07763671875,5206.078491210938,11002.213134765623,5600.677978515625,10827.645385742188,5403.378234863281,-79.59400536238051,-1.1294985028512987,False
Manuel Macias RGB_7_7600_3800_11600_7800.png,3122.9248046875,0.0,3544.99072265625,238.55532836914065,0.5084612369537354,Manuel Macias RGB,7,7600,3800,11600,7800,3333.957763671875,119.27766418457033,10722.9248046875,3800.0,11144.99072265625,4038.555328369141,10933.957763671877,3919.2776641845694,-79.59399827970884,-1.1294143105994188,False
